Course ID,Course,Subject,Course No,Min Credits,Course Levels,Current Status,Short Title,Long Title,Schools,Division,Department,Acad Lvl,Yearly Cycle,Session Cycle,Reg Restrictions,Course Types,Natl ID,Terms Offered,Last Term Offered,Start Date,End Date,Description
3791,MECH-4743,MECH,4743,3,4,A,Systems Design II,Systems Design II,PROF,ENGCS,MECH,UG,A,F,LEVEL,STND,14.1001,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2012SP, 2011FA, 2011SP, 2010FA, 2010SP, 2009FA, 2008FA, 2007FA, 2006FA, 2005FA, 2005SP",2022FA,5/1/2004,,"Prerequisites: Advisor permission and MECH-4732. , An implementation of the design methodology , covered in Systems Design I. Applications of , research and design relating to real world or , industry problems; interaction with other fields , of engineering and science. MECH-4742 and , MECH-4752 constitute a single two-semester , project experience. Laboratory - 6 hours. Same as , ELEC-4743 and CENG-4743. This course is normally , offered every semester."
3792,MECH-4753,MECH,4753,3,4,A,Systems Design III,Systems Design III,PROF,ENGCS,MECH,UG,A,S,LEVEL,STND,14.1001,"2023SP, 2022SP, 2021SP, 2020FA, 2020SP, 2019FA, 2019SP, 2018FA, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP, 2012SU, 2012SP, 2011FA, 2011SP, 2010FA, 2010SP, 2008SP, 2007SP, 2006SP, 2005FA, 2005SP",2023SP,1/1/1950,,"Prerequisites: Advisor permission and MECH-4743. , A continuation and completion of the capstone , design project begun in MECH-4742. Students not , successfully completing the entire project must , normally retake MECH-4742/4752 with a new project , assignment. Laboratory - 6 hours. Same as , ELEC-4753 and CENG-4753. This course is normally , offered every semester."
6284,MECH-4803,MECH,4803,3,4,A,SS: Special Studies Mech Engr,SS: Special Studies Mech Engr,PROF,ENGCS,MECH,UG,A,A,LEVEL,STND,14.1001,"2023SP, 2022FA",2023SP,1/1/2007,,
4383,MECH-4811,MECH,4811,1,4,A,SS: Special Studies Mech Engr,SS: Special Studies Mech Engr,PROF,ENGCS,MECH,UG,A,A,LEVEL,STND,14.1001,"2023SP, 2022SU, 2022SP",2023SP,1/1/2007,,
4384,MECH-4812,MECH,4812,2,4,A,SS: Special Studies Mech Engr,SS: Special Studies Mech Engr,PROF,ENGCS,MECH,UG,A,A,LEVEL,STND,14.1001,"2023SP, 2022SU, 2022SP",2023SP,1/1/2007,,
4385,MECH-4813,MECH,4813,3,4,A,SS: Special Studies Mech Engr,SS: Special Studies Mech Engr,PROF,ENGCS,MECH,UG,A,A,LEVEL,STND,14.1001,"2023SP, 2022FA, 2022SP, 2020SU, 2019FA, 2019SU, 2019SP, 2018FA, 2018SU, 2018SP, 2017FA, 2017SU, 2017SP, 2016SU, 2016SP, 2015SP, 2014SP, 2013SP, 2010SP, 2009SP",2023SP,1/1/2007,,
4386,MECH-4814,MECH,4814,4,4,A,SS: Special Studies Mech Engr,SS: Special Studies Mech Engr,PROF,ENGCS,MECH,UG,A,A,LEVEL,STND,14.1001,,,1/1/2007,,
4440,MECH-4820,MECH,4820,1,3,A,Internship for Engineering,Internship for Engineering,PROF,ENGCS,MECH,UG,A,A,LEVEL,STND,13.1401,"2015SP, 2014FA, 2014SP, 2013FA, 2007SU",2015SP,1/1/2007,,The engineering programs encourage all students to participate in at least one summer of engineering internship work. The engineering internship experience is very important to providing real-world application of the classroom experience and also has become an expectation by employers of engineers internationally. This course allows international students in F-1 status majoring in engineering at OC to participate in Curricular Practical Training. Enrollment in this course will be under the supervision of an individual engineering professor. A journal or summary paper of the internship experience will be required at the conclusion of the employment period. 1 to 3 credit hours. This course is offered as needed.
2662,MECH-4821,MECH,4821,1,4,A,IS: Internship Engineer Pract,IS: Internship Engineer Pract,PROF,ENGCS,MECH,UG,A,A,LEVEL,,14.1901,"2019SP, 2018SU, 2018SP, 2017SU, 2016SU, 2015SP, 2009SU, 2006SU2, 1999SU4",2019SP,6/8/1999,,
5211,MECH-4823,MECH,4823,3,4,A,Internship,Internship,PROF,ENGCS,MECH,UG,,,LEVEL,IS,14.1901,"2015SP, 2014SP",2015SP,1/1/1950,,
4747,MECH-4831,MECH,4831,1,4,A,IS:Engineering Practicum,IS:Engineering Practicum,PROF,ENGCS,MECH,UG,,,LEVEL,"IS, NP",14.1001,"2010FA, 2009FA",2010FA,8/1/2009,,
3630,MECH-4863,MECH,4863,3,"3, 4",A,Mechanical Engr Practicum,Mechanical Engineering Practicum,PROF,ENGCS,MECH,UG,A,A,LEVEL,STND,14.0101,"2009SP, 2008SP, 2007FA, 2006FA, 2006SP, 2005FA, 2004FA",2009SP,5/1/2003,,
2701,MECH-4900,MECH,4900,1,4,A,Independent Study in Mech Eng,Independent Study in Mech Eng,PROF,ENGCS,MECH,UG,A,A,LEVEL,,14.1901,"2000FA, 2000SP, 1999FA",2000FA,1/1/1950,,
2631,MECH-4901,MECH,4901,1,4,A,Is: Special Topics Fm,Is: Special Topics Fm,PROF,ENGCS,MECH,UG,A,A,LEVEL,,14.0101,"2019SP, 2018FA, 2018SP, 2017FA, 2010FA, 2009FA, 2007FA, 2005SP, 2001FA, 2000SP, 1999FA",2019SP,1/1/1950,,
3677,MECH-4903,MECH,4903,3,"3, 4",A,IS:Mechanical Engineering,IS: ME Practicum,PROF,ENGCS,MECH,UG,,,LEVEL,IS,14.1901,"2004SP, 2003FA",2004SP,1/1/1950,,
2471,MECH-4911,MECH,4911,1,4,A,Is: Fluids Lab,Is: Fluids Lab,PROF,ENGCS,MECH,UG,A,A,LEVEL,,,1999SP,1999SP,1/1/1950,,
2500,MECH-4913,MECH,4913,3,4,A,Is: Applied Comp Flow,Is: Applied Comp Flow,PROF,ENGCS,MECH,UG,A,A,LEVEL,,14.1901,1999SP,1999SP,1/1/1950,,
5265,MECH-4923,MECH,4923,3,4,A,ME Independent Study,ME Independent Study,PROF,ENGCS,MECH,UG,,,LEVEL,IS,15.0805,"2022SU, 2018FA, 2018SU, 2017FA, 2017SU, 2017SP, 2016SU, 2016SP, 2015SU, 2015SP, 2014SU",2022SU,1/1/2014,,"The engineering programs encourage all students , to participate in at least one summer of , engineering internship work. The engineering , internship experience is very important to , providing real-world application of the classroom , experience and also has become an expectation by , employers of engineers internationally. This , course allows international students in F-1 , status majoring in engineering at OC to , participate in Curricular Practical Training. , Enrollment in this course will be under the , supervision of an individual engineering , professor. A journal or summary paper of the , internship experience will be required at the , conclusion of the employment period. 1 to 3 , credit hours. This course is offered as needed."
5718,MECH-5153,MECH,5153,3,4,A,Prin of Additive Manufacturing,Principles of Additive Manufacturing,PROF,ENGCS,MECH,UG,A,S,LEVEL,STND,14.1901,"2023SP, 2022SP, 2021SU, 2021SP, 2020SU, 2020SP",2023SP,4/1/2015,,"A study of the basic principles of additive, manufacturing (3D printing), focused heavily on, practical engineering applications and hands-on, projects.  Polymer, metal, composite, and ceramic, additive manufacturing technologies will be, explored, including material properties,, advantages and disadvantages, and identification, of engineering applications.  Introduction to, design and redesign for additive manufacturing,, industrial applications, and the future of, additive manufacturing.  Lecture - 3 hours."
4666,MECH-5523,MECH,5523,3,5,A,Finite Element Analysis,Finite Element Analysis,PROF,ENGCS,MECH,GR,A,F,LEVEL,STND,14.1901,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA, 2010FA, 2009FA",2022FA,1/1/2009,,An introduction to the use of finite element methods for the analysis and design of mechanical systems. Emphasis will be placed on both structural and thermal scenarios. The course will start with an overview of 1 and 2-dimensional finite element theory and then progress to the use of commercial software for 3-dimensional analysis. Significant attention will be placed on the proper use of commercial finite element software in solving real-world applications. Students cannot receive credit for both MECH-4523 and MECH-5523.
5171,MECH-5623,MECH,5623,3,5,A,Adv Engineering Materials,Advanced Engineering Materials,PROF,ENGCS,MECH,GR,A,S,LEVEL,STND,14.1901,"2023SP, 2022SP, 2021SP, 2020SU, 2020SP, 2019SU, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP",2023SP,1/1/2013,,
4684,MECH-5803,MECH,5803,3,5,A,Special Topics,Special Topics,PROF,ENGCS,MECH,GR,A,A,LEVEL,STND,14.1901,"2019FA, 2018FA, 2010SU",2019FA,1/1/2009,,Current topics in mechanical engineering not normally included in existing courses. Repeat credit may be earned with different subtitles assigned.
5139,MECH-5813,MECH,5813,3,5,A,SS: Mechanical Engineering,SS: Mechanical Engineering,PROF,ENGCS,MECH,GR,A,A,LEVEL,STND,14.1901,"2023SP, 2022FA, 2020SU, 2019FA, 2019SU, 2019SP, 2018FA, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP",2023SP,10/1/2012,,
2914,MECH-9000,MECH,9000,0,2,A,Acceptance in Mechanical Engin,Acceptance in Mechanical Engineering,PROF,ENGCS,MECH,UG,,,LEVEL,,,,,1/1/1950,,
3501,MEDT-0013,MEDT,13,3,"1, 2",A,Medical Technology Lower Div,Medical Technology Lower Div,PROF,NHSCI,BIOS,UG,,,LEVEL,EQIV,,,,1/1/2001,,
6166,MFTH-5013,MFTH,5013,3,5,A,Theoretical Models of Family,Theoretical Models of the Family,HBIBL,EBASS,BASS,GR,,,LEVEL,STND,19.0701,,,10/25/2021,,"This course is designed to introduce students to, the major theoretical approaches to marriage and, family therapy (MFT). A significant focus of this, course will be on: 1) cognitively/intellectually, scaffolding the essential stages, stances,, methods, and assessment processes for each major, model and 2) clinically mastering the practical, therapeutic approaches and interventions of each, major model. Additional focus will be on, interviewing, hypothesizing, assessment, and, clinical practice issues central to an overall, systemic approach to MFT. Students will have the, opportunity to role play in class and be in the, role of therapist, family member, and consulting, team members incorporating the lectures and, readings into practiced skill. Additionally, this, course will challenge students to look closely at, their own family of origin. Students will be, expected to draw on their previous experiences,, coursework, and knowledge to integrate and apply, course materials to their clinical work."
6167,MFTH-5023,MFTH,5023,3,5,A,Basic Therapy Skills,Basic Therapy Skills,HBIBL,EBASS,BASS,GR,,,LEVEL,STND,19.0701,"2023SP, 2022FA, 2022SU, 2022SP",2023SP,10/25/2021,,"Introductory, skills-based course where students, learn the practical aspects of doing systemic, family therapy. The course presumes no background, as a therapist and aims to provide skills in, conducting interviews with individuals, as well as, couples and families, making initial assessments, and learning to manage a professional practice. In, addition, the course will focus on the role of, personal values, beliefs, and interpersonal style, in the work of psychotherapy. This course is, structured as a fundamental counseling skills, course, with the basic purpose of developing, relationships building, goal setting, selecting, client-aligned interventions, and evaluation of, client outcomes as observed in the University, clinic, video cases, or other resources."
6168,MFTH-5033,MFTH,5033,3,5,A,Family & Individual Assessment,Family and Individual Assessment,HBIBL,EBASS,BASS,GR,,,LEVEL,STND,19.0701,,,10/25/2021,,"This course focuses on the concepts and tools of, assessment in the mental health field,, particularly family therapy. We will be looking at, how family processes may be assessed from a, variety of contexts - for example, systemic,, developmental, marital, and behavioral - the, different models for assessing family functioning,, and some of the individual and family assessment, instruments that are used. Students will obtain, both a theoretical and practical understanding of, the uses and limitations of various approaches to, the clinical assessment of individuals, couples,, and families. The goal of the course is to allow, students to acquire an appreciation for the, varying philosophies underlying assessment,, relevant assessment concepts, various sources of, appraisal information, and contextual, interpretation of assessment data, including the, influence of cultural and social diversity on, testing, and to expose students to many of the, tests in use today."
6169,MFTH-5043,MFTH,5043,3,5,A,Psychopathology & Psychopharma,Psychopathology and Psychopharmacology,HBIBL,EBASS,BASS,GR,,,LEVEL,STND,19.0701,2023SP,2023SP,10/25/2021,,"This course is designed to prepare students for a, two-fold process: 1) making sense of the emergence, and expression of human psychopathology across the, lifespan and within biopsychosocial spiritual, framework and 2) examining the neurochemical,, physiological, and behavioral effects of the major, classes of psychopharmacology can be understood, asa set of developmental static entities. Rather,, patterns of maladjustment that we often refer to, as psychopathological almost always emerge from, the complex transactions between biological, vulnerabilities (genetic, neural, hormonal) and, environmental risk factors (family coercion,, deviant peer group affiliations, neighborhood, criminality) over time. Thus, psychopathology, occurs in a developing individual, and his or her, personal relationships, and cannot be defined,, identified, or understood without consideration of, the normal course of development. The course, assistant therapist in understanding their role in, working with medical professionals in the, concurrent treatment of mental health issues being, an interdisciplinary approach. A comprehensive, understanding of the Diagnostic Statistical Manual, of Mental Disorders and complementary drug classes, and approaches for medication regimens should be, achieved by completion of this course."
6170,MFTH-5053,MFTH,5053,3,5,A,Child and Adolescent Therapy,Child and Adolescent Therapy,HBIBL,EBASS,BASS,GR,,,LEVEL,STND,19.0701,,,10/25/2021,,"This course is a didactic and experiential course, that prepares therapists to work with the special, needs, qualities, and developmental levels of, children and adolescents. This course will focus, on developmental needs, specific therapeutic, interventions, and common emotional issues of, children and adolescents. Group and individual, counseling techniques will be practiced and, treatment options covered."
6171,MFTH-5063,MFTH,5063,3,5,A,Couples Treatment & Contempora,Couples Treatment & Contemporary Issues,HBIBL,EBASS,BASS,GR,,,LEVEL,STND,19.0701,2022WI,2022WI,10/25/2021,,"This course is designed to strengthen knowledge, and critical skills in two areas: 1) focus on, assessment of couples and the systemic, interventions available to address common couple, issues. Pre-marriage, divorce and remarriage,, sexuality, domestic violence, infidelity, and, gender, and 2) contemporary issues in marriage and, family therapy designed to enhance the role of the, therapist as citizen and advocate, the role of, marriage and family therapists within a, contemporary society and Christian churches,, telehealth and virtual therapy, medical family, therapy, and other careers suited for marriage and, family therapy training, and marriage and family, therapy contemporary issues, such as, reimbursement, financial aspects of practice, and, more."
6172,MFTH-5713,MFTH,5713,3,5,A,Marriage & Family Therapy Prac,Marriage and Family Therapy Practicum I,HBIBL,EBASS,BASS,GR,,,LEVEL,STND,19.0701,2023SP,2023SP,10/25/2021,,"Ongoing supervision is required of all marriage, and family therapy students in clinical practice, at the OC campus clinic and/or any practicum site, (50 to 100 hours). This meets the Commission on, Accreditation for Marriage and Family Therapy, Education (COAMFTE) requirements that students, receive ongoing supervision of their clinical work, from a qualified MFT supervisor. It also meets the, practice requirements of OC MFT graduate programs., Throughout students' clinical practice, they will, be assigned a group supervisor. The majority of, supervision (at least 50%) must be based on raw, data (i.e., live observation, electronic, recordings of sessions with clients, etc.). The, course syllabus serves as a contract between the, student, the program, and the group supervisor., The purpose of the practicum is to facilitate, students' growth in clinical knowledge and, expertise, as well as aid the student in the, development of their personal theory of change., This objective will be met through supervision of, therapy and discussion of therapy issues with the, supervisor and other students in the class. A, minimum of 300 clock hours is required for, Oklahoma Licensure."
6173,MFTH-5723,MFTH,5723,3,5,A,Marriage & Family Therapy Prac,Marriage and Family Therapy Practicum II,HBIBL,EBASS,BASS,GR,,,LEVEL,STND,19.0701,,,10/25/2021,,"Ongoing supervision is required of all marriage, and family therapy students in clinical practice, at the OC campus clinic and/or any practicum site, (50 to 100 hours). This meets the Commission on, Accreditation for Marriage and Family Therapy, Education (COAMFTE) requirements that students, receive ongoing supervision of their clinical work, from a qualified MFT supervisor. It also meets the, practice requirements of OC MFT graduate programs., Throughout students' clinical practice, they will, be assigned a group supervisor. The majority of, supervision (at least 50%) must be based on raw, data (i.e., live observation, electronic, recordings of sessions with clients, etc.). The, course syllabus serves as a contract between the, student, the program, and the group supervisor., The purpose of the practicum is to facilitate, students' growth in clinical knowledge and, expertise, as well as aid the student in the, development of their personal theory of change., This objective will be met through supervision of, therapy and discussion of therapy issues with the, supervisor and other students in the class. A, minimum of 300 clock hours is required for, Oklahoma Licensure."
6224,MFTH-5730,MFTH,5730,1,5,A,Continuing Practicum,Continuing Practicum,HBIBL,EBASS,BASS,GR,,,LEVEL,STND,19.0701,,,10/25/2021,,"Ongoing supervision is required of all marriage, and family therapy students in clinical practice, at the OC campus clinic and/or any practicum site, (100 to 200 hours). This meets the Commission on, Accreditation for Marriage and Family Therapy, Education (COAMFTE) requirements that students, receive ongoing supervision of their clinical work, from a qualified MFT supervisor. It also meets the, practice requirements of OC MFT graduate programs., Throughout students' clinical practice, they will, be assigned a group supervisor. The majority of, supervision (at least 50%) must be based on raw, data  (i.e., live observation, electronic, recordings of sessions with clients, etc.). The, course syllabus serves as a contract between the, student, the program, and the group supervisor., The purpose of the practicum is to facilitate, students' growth in clinical knowledge and, expertise, as well as aid the student in the, development of their personal theory of change., This objective will be met through supervision of, therapy and discussion of therapy issues with the, supervisor and other students in the class. A, minimum of 300 clock hours is required for, Oklahoma Licensure."
6174,MFTH-5793,MFTH,5793,3,5,A,Marriage & Family Therapy Caps,Marriage and Family Thearpy Capstone,HBIBL,EBASS,BASS,GR,,,LEVEL,STND,19.0701,,,10/25/2021,,"The capstone course serves as the culmination of, OC's MFT degree program. In this course, students, synthesize clinical theory, skills, ethics, and, research-based analysis to address various, vignettes and scenarios. Coursework will include a, signature assignment focused on MFT proficiency in, licensure preparation and clinical work. A mock, exam day will be administered. A portfolio will be, compiled and a presentation regarding their, theoretical orientation (personal clinical theory, of change) when approaching work with individuals,, couples, and families will be presented to a jury, of faculty and/or administrators. Students', capstone presentations and portfolios will be, reviewed by the primary faculty advisor at the, conclusion of coursework and may serve as a tool, for further research and/or practice. The capstone, course serves to assess the student achievement of, all MFT program learning outcomes."
4478,MGMT-0011,MGMT,11,1,"1, 2",A,Management Lower Division,Management Lower Division,PROF,BUSI,BUSI,UG,,,LEVEL,EQIV,,,,1/1/1950,,
3571,MGMT-0012,MGMT,12,2,"1, 2",A,Management Lower Division,Management Lower Division,PROF,BUSI,BUSI,UG,,,LEVEL,EQIV,,,,1/1/2001,,
3211,MGMT-0013,MGMT,13,3,"1, 2",A,Management Lower Division,Management Lower Division,PROF,BUSI,BUSI,UG,,,LEVEL,EQIV,52.0201,,,1/1/2001,,
3668,MGMT-0014,MGMT,14,4,"1, 2",A,Management Lower Division,Management Lower Division,PROF,BUSI,BUSI,UG,,,LEVEL,EQIV,,,,1/1/2001,,
4519,MGMT-0021,MGMT,21,1,"3, 4",A,Management Upper Division,Management Upper Division,PROF,BUSI,BUSI,UG,,,LEVEL,EQIV,,,,1/1/2001,,
3697,MGMT-0022,MGMT,22,2,"3, 4",A,Management Upper Division,Management Upper Division,PROF,BUSI,BUSI,UG,,,LEVEL,EQIV,,,,1/1/2001,,
3212,MGMT-0023,MGMT,23,3,"3, 4",A,Management Upper Division,Management Upper Division,PROF,BUSI,BUSI,UG,,,LEVEL,EQIV,52.0201,,,1/1/2001,,
3669,MGMT-0024,MGMT,24,4,"3, 4",A,Management Upper Division,Management Upper Division,PROF,BUSI,BUSI,UG,,,LEVEL,EQIV,,,,1/1/2001,,
3512,MGMT-0033,MGMT,33,3,5,A,Inactive-Do Not Use!!,Inactive - Do Not Use!!!,PROF,BUSI,BUSI,GR,A,A,LEVEL,EQIV,,,,1/1/2001,,
4484,MGMT-0052,MGMT,52,2,5,A,Management-Graduate Level,Management-Graduate Level,PROF,BUSI,BUSI,GR,,,LEVEL,EQIV,,,,1/1/2001,,
3516,MGMT-0053,MGMT,53,3,5,A,Management-Graduate Level,Management-Graduate Level,PROF,BUSI,BUSI,GR,A,A,LEVEL,EQIV,52.0201,,,1/1/1950,,
5585,MGMT-3023,MGMT,3023,3,3,A,New Venture Development,New Venture Development,PROF,BUSI,BUSI,UG,A,A,LEVEL,STND,52.0201,,,1/1/1950,,"The course begins with an overview of, Entrepreneurship through a Biblical lens.  During, the first 3 weeks of the course, students will, form into teams of 2-4 and will select a new, business concept they wish to pursue for the, remainder of the course.  The primary course, activity will be development of a business plan, for the new business concept.  Each week, focus, will be on one section of the business plan, with, a flipped classroom model.  Students will watch, videos, read content, and take a quiz on the, content outside of class before arriving each, week.  Some weeks, a guest expert on that topic, will speak briefly at the beginning of the class,, and the remainder of class time will be teams, working on their business plan with assistance, available from the professor and the expert., Offered every fall semester."
132,MGMT-3113,MGMT,3113,3,3,A,Principles of Management,Principles of Management,PROF,BUSI,BUSI,UG,A,A,"SOPH, LEVEL",STND,52.0201,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2020SU, 2020SP, 2019WI, 2019FA, 2019SU, 2019SP, 2018WI, 2018FA, 2018SU, 2018SP, 2017WI, 2017FA, 2017SU, 2017SP, 2016FA, 2016SU, 2016SP, 2015FA, 2015SU, 2015SP, 2014FA, 2014SU, 2014SP, 2013FA, 2013SU, 2013SP, 2012FA, 2012SU, 2012SP, 2011FA, 2011SU, 2011SP, 2010FA, 2010SU, 2010SP, 2009FA, 2009SU, 2009SP, 2008FA, 2008SU1, 2008SU, 2008SP, 2007FA, 2007SU, 2007SP, 2006FA, 2006SU3, 2006SP, 2005FA, 2005SP, 2004FA, 2004SU4, 2004SU1, 2004SP, 2003FA, 2003SP, 2002FA, 2002SP, 2001FA, 2001SU1, 2001SP, 2000FA, 2000SP, 1999FA, 1999SP",2023SP,1/1/1950,,"An introduction to the management processes of , planning, organizing, leading, and controlling. , The theory and history of management, decision , making, policy planning, organization planning, , supervising, coordinating and controlling, and , human resources management are studied. This , course is normally offered every semester."
4743,MGMT-3213,MGMT,3213,3,3,A,Operations Management,Operations Management,PROF,BUSI,BUSI,UG,A,A,LEVEL,STND,52.0201,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2014SP, 2013FA, 2013SP, 2012FA, 2012SP, 2011FA, 2011SP, 2010FA, 2010SU, 2010SP, 2009FA",2022FA,7/13/2009,,"Prerequisites: MGMT-3113 and MATH-2913. A study , of the production operations function in business , including the creation of both goods and , services. Attention is given to the design, , location, and operation of the productive system , and its interrelationship with other systems in , the organization. The course places special , emphasis on the use of quantitative technique in , decision making. This course is normally offered , in the fall semester."
143,MGMT-3323,MGMT,3323,3,3,A,Entrepr & Small Bus Mgmt,Entrepreneurship & Small Business Mgmt,PROF,BUSI,BUSI,UG,A,A,"JRSTNDNG, LEVEL",STND,52.0201,"2022WI, 2022FA, 2022SU, 2021WI, 2021FA, 2021SU, 2021JA, 2020FA, 2020SU, 2019FA, 2019SU, 2018FA, 2018SU, 2017FA, 2017SU, 2016FA, 2016SU, 2015FA, 2015SU, 2014FA, 2014SU, 2013FA, 2013SU, 2012FA, 2012SU, 2011FA, 2011SU, 2010FA, 2010SU, 2010SP, 2009FA, 2009SU, 2009SP, 2008FA, 2008SU4, 2007FA, 2007SU, 2006FA, 2006SU4, 2005FA, 2005SU4, 2005SU1, 2004FA, 2004SU2, 2003FA, 2003SU, 2002FA, 2001FA, 2000FA, 1999FA, 1999SU2",2022WI,1/1/1950,,"Prerequisite: Junior standing or permission of , instructor. An introduction and examination of , entrepreneurial, small business, self-employment , opportunities, and new venture processes. The , course covers managerial activities needed for , start-up and operation of the small business , enterprise. This course is normally offered in , the fall semester."
152,MGMT-3423,MGMT,3423,3,3,A,Organization Theory,Organization Theory,PROF,BUSI,BUSI,UG,A,A,LEVEL,STND,52.0201,"2003SU, 2002FA, 2000FA, 1999FA",2003SU,1/1/1950,,
2185,MGMT-3713,MGMT,3713,3,3,A,Contemporary Ethics,Contemporary Business Ethics,PROF,BUSI,BUSI,UG,,,LEVEL,STND,,"2010SU, 2009SU, 2009SP, 2008SU, 2008SP, 2007SU, 2006FA, 2004SP, 2003FA, 2002FA, 2001FA, 2000FA",2010SU,1/1/1950,,
5586,MGMT-4023,MGMT,4023,3,3,A,Lean Launchpad,Lean Launchpad,PROF,BUSI,BUSI,UG,A,A,LEVEL,STND,52.0201,,,1/1/1950,,"Based on the Open Source Lean Launchpad course, developed by Steve Blank for Stanford University,, this course leverages the Lean Startup Methodology, to actually launch a business.  Students will need, to arrive on day 1 of the class with a team formed, pursuing a specific business opportunity.  Each, week begins with student teams providing a readout, of what they learned about their business, opportunity since the last class, followed by a, discussion of what hypotheses they will test in, the coming week and how they can do that.  Each, week, each team will be required to perform at, least 10 interviews of real potential stakeholders, in their company (primarily customers, sometimes, partners). Offered every spring semester."
5587,MGMT-4033,MGMT,4033,3,3,A,Entrepreneurial Finance,Entrepreneurial Finance,PROF,BUSI,BUSI,UG,A,A,LEVEL,STND,52.0201,,,1/1/1950,,"The goal for this online course is to learn how to, develop robust forward-looking financial models, for a proposed new business venture, and based on, those financial models, to develop business, valuation ranges using different valuation, approaches, to identify potential sources of, funding, and to explore sensitivities to different, scenarios.  Offered every spring semester."
166,MGMT-4313,MGMT,4313,3,4,A,Organizational Behavior,Organizational Behavior,PROF,BUSI,BUSI,UG,A,A,LEVEL,STND,52.0201,"2023SP, 2022SP, 2021SP, 2020SP, 2019SP, 2018SP, 2017SP, 2016SP, 2015SP, 2014SP, 2013SP, 2012SP, 2011SP, 2010SP, 2008SP, 2007FA, 2007SP, 2006SP, 2005SP, 2004FA, 2004SP, 2003FA, 2003SP, 2002FA, 2002SU2, 2002SP, 2001SP, 2000SP, 1999SP",2023SP,1/1/1950,,"Prerequisite: PSYC-1113. An integration of social , sciences as they affect people at work. The , organization is analyzed from the standpoint of , three interacting systems: the individual, the , group, and the organization itself. Emphasis is , placed on managing organizational behavior. (Same , as PSYC-4313 or SOCI-4313.) This course is , normally offered in the spring semester."
170,MGMT-4413,MGMT,4413,3,4,A,International Management,International Management,PROF,BUSI,BUSI,UG,A,A,LEVEL,STND,52.0201,"2022FA, 2021FA, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA, 2010FA, 2009FA, 2002FA, 2000FA, 1999FA",2022FA,1/1/1950,,"International management is an analysis of , cultural impacts on International management and , International business. Along with information , technology, international management is the major , challenge facing organizations entering the new , millennium. All countries and companies are now , part of the super competitive global marketplace. , Emphasis is placed on the emerging role of the , global manager as a cosmopolitan, communicator, , negotiator, creator of synergy, and change , leader. Seven major world regions - North , America, Latin America, Asia, Europe, Middle , East, India, and Africa - are discussed for , matters of cultural specifics. This course will , provide a balanced approach to International , Management by discussing international , environment, culture, strategy and functions and , organizational behavior and human resource , management. Same as INTL-4413. This course is , normally offered in the fall semester."
3542,MGMT-4423,MGMT,4423,3,4,A,Consultg in Realistic Environ,Consulting in a Realistic Environment,PROF,BUSI,BUSI,UG,A,A,LEVEL,STND,52.0101,,,1/1/1950,,
183,MGMT-4513,MGMT,4513,3,4,A,Human Resource Management,Human Resource Management,PROF,BUSI,BUSI,UG,A,A,LEVEL,STND,52.1001,"2023SP, 2022FA, 2022SP, 2021FA, 2021SP, 2020FA, 2019FA, 2018FA, 2017FA, 2016FA, 2015FA, 2014FA, 2013FA, 2012FA, 2011FA, 2010FA, 2010SU, 2009FA, 2009SU, 2008FA, 2008SU1, 2008SU, 2008SP, 2007FA, 2006FA, 2005FA, 2004FA, 2004SP, 2003FA, 2003SP, 2002FA, 2002SP, 2001FA, 2001SP, 2000SP, 1999SP",2023SP,1/1/1950,,"Prerequisites: MGMT-3113. A study of the major , human resource management processes including , staffing, training and development, appraisal, , compensation, leadership, organizational justice, , labor relations, quality of work life, and , employee health and safety. The course focuses on , contemporary human resource management issues. , This course is normally offered in the fall , semester."
5694,MGMT-4533,MGMT,4533,3,4,A,Issues in Management,Issues in Management,PROF,BUSI,BUSI,UG,A,A,LEVEL,STND,52.0201,"2022FA, 2021FA, 2020FA",2022FA,4/30/2019,,"Prerequisite: MGMT-3113. Taught as the capstone, course for management majors, this course covers a, selection of current issues and specialized topics, in management, and prepares students for the world, of professional management in a field of their, choice or interest. This course is normally, offered in the fall semester."
